entry,at,order
"""Will @ AVS4WBKGHg"" raises to 4",2026-02-05T03:37:23.376Z,177026264337600
"""Megan @ YhjZMT3yjF"" posts a big blind of 2",2026-02-05T03:37:16.428Z,177026263642811
"""Ian @ yrSbbM5VuT"" posts a small blind of 1",2026-02-05T03:37:16.428Z,177026263642810
"Your hand is 9♦, 8♣",2026-02-05T03:37:16.428Z,177026263642804
"Player stacks: #1 ""Connor @ SgqM1BL9TF"" (248) | #3 ""Peter @ YOLNz3ZCNR"" (335) | #5 ""Ian @ yrSbbM5VuT"" (63) | #6 ""Megan @ YhjZMT3yjF"" (135) | #7 ""Will @ AVS4WBKGHg"" (200) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (214) | #9 ""grandpashortz @ b8EutyhaTC"" (621) | #10 ""Cam @ -CWFnEN9Li"" (384)",2026-02-05T03:37:16.428Z,177026263642801
"-- starting hand #17 (id: sxnpsy7spkkj)  No Limit Texas Hold'em (dealer: ""Peter @ YOLNz3ZCNR"") --",2026-02-05T03:37:16.428Z,177026263642800
"-- ending hand #16 --",2026-02-05T03:37:10.423Z,177026263042303
"""stoneman42069666 @ 2YpVmUeLk7"" collected 101 from pot with Pair, Q's (combination: 9♣, 10♦, K♥, Q♠, Q♥)",2026-02-05T03:37:10.423Z,177026263042302
"""stoneman42069666 @ 2YpVmUeLk7"" shows a Q♠, 10♦.",2026-02-05T03:37:10.423Z,177026263042301
"""Ian @ yrSbbM5VuT"" shows a J♠, J♦.",2026-02-05T03:37:10.423Z,177026263042300
"""Connor @ SgqM1BL9TF"" folds",2026-02-05T03:37:09.610Z,177026262961000
"""stoneman42069666 @ 2YpVmUeLk7"" calls 14",2026-02-05T03:37:08.687Z,177026262868700
"""Ian @ yrSbbM5VuT"" bets 14",2026-02-05T03:37:06.652Z,177026262665200
"River: 9♣, 7♣, K♥, Q♥ [2♠]",2026-02-05T03:36:51.126Z,177026261112600
"""Connor @ SgqM1BL9TF"" checks",2026-02-05T03:36:50.312Z,177026261031200
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-05T03:36:49.386Z,177026260938600
"""Ian @ yrSbbM5VuT"" checks",2026-02-05T03:36:46.686Z,177026260668600
"Turn: 9♣, 7♣, K♥ [Q♥]",2026-02-05T03:36:35.421Z,177026259542100
"""Connor @ SgqM1BL9TF"" calls 20",2026-02-05T03:36:34.615Z,177026259461500
"""Cam @ -CWFnEN9Li"" folds",2026-02-05T03:36:33.726Z,177026259372600
"""grandpashortz @ b8EutyhaTC"" folds",2026-02-05T03:36:32.834Z,177026259283400
"""stoneman42069666 @ 2YpVmUeLk7"" calls 20",2026-02-05T03:36:31.925Z,177026259192500
"""Megan @ YhjZMT3yjF"" folds",2026-02-05T03:36:30.359Z,177026259035900
"""Ian @ yrSbbM5VuT"" bets 20",2026-02-05T03:36:26.317Z,177026258631700
"Flop:  [9♣, 7♣, K♥]",2026-02-05T03:36:15.861Z,177026257586100
"""Ian @ yrSbbM5VuT"" checks",2026-02-05T03:36:15.053Z,177026257505300
"""Peter @ YOLNz3ZCNR"" folds",2026-02-05T03:36:11.205Z,177026257120500
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:36:10.304Z,177026257030400
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:36:09.393Z,177026256939300
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:36:08.475Z,177026256847500
"""stoneman42069666 @ 2YpVmUeLk7"" calls 2",2026-02-05T03:36:07.554Z,177026256755400
"""Will @ AVS4WBKGHg"" folds",2026-02-05T03:36:05.683Z,177026256568300
"""Megan @ YhjZMT3yjF"" calls 2",2026-02-05T03:36:04.812Z,177026256481200
"""Ian @ yrSbbM5VuT"" posts a big blind of 2",2026-02-05T03:36:01.621Z,177026256162112
"""Peter @ YOLNz3ZCNR"" posts a small blind of 1",2026-02-05T03:36:01.621Z,177026256162111
"Your hand is J♠, J♦",2026-02-05T03:36:01.621Z,177026256162105
"Player stacks: #1 ""Connor @ SgqM1BL9TF"" (270) | #3 ""Peter @ YOLNz3ZCNR"" (336) | #5 ""Ian @ yrSbbM5VuT"" (99) | #6 ""Megan @ YhjZMT3yjF"" (137) | #7 ""Will @ AVS4WBKGHg"" (200) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (149) | #9 ""grandpashortz @ b8EutyhaTC"" (623) | #10 ""Cam @ -CWFnEN9Li"" (386)",2026-02-05T03:36:01.621Z,177026256162102
"-- starting hand #16 (id: ukhkgymnsphs)  No Limit Texas Hold'em (dealer: ""Connor @ SgqM1BL9TF"") --",2026-02-05T03:36:01.621Z,177026256162101
"The player ""Will @ AVS4WBKGHg"" joined the game with a stack of 200.",2026-02-05T03:36:01.621Z,177026256162100
"-- ending hand #15 --",2026-02-05T03:35:55.584Z,177026255558403
"""Peter @ YOLNz3ZCNR"" collected 193 from pot with Three of a Kind, 6's (combination: J♦, A♦, 6♠, 6♦, 6♣)",2026-02-05T03:35:55.584Z,177026255558402
"""Peter @ YOLNz3ZCNR"" shows a 6♠, A♦.",2026-02-05T03:35:55.584Z,177026255558401
"""Megan @ YhjZMT3yjF"" shows a K♥, K♠.",2026-02-05T03:35:55.584Z,177026255558400
"""Peter @ YOLNz3ZCNR"" calls 20",2026-02-05T03:35:54.773Z,177026255477300
"""Cam @ -CWFnEN9Li"" folds",2026-02-05T03:35:51.344Z,177026255134400
"""Megan @ YhjZMT3yjF"" bets 20",2026-02-05T03:35:36.024Z,177026253602400
"""Peter @ YOLNz3ZCNR"" checks",2026-02-05T03:35:28.518Z,177026252851800
"River: 6♦, J♦, 6♣, 3♣ [10♦]",2026-02-05T03:35:06.578Z,177026250657800
"""Connor @ SgqM1BL9TF"" folds",2026-02-05T03:35:05.758Z,177026250575800
"""Cam @ -CWFnEN9Li"" calls 15",2026-02-05T03:35:01.293Z,177026250129300
"""Megan @ YhjZMT3yjF"" calls 15",2026-02-05T03:35:00.378Z,177026250037800
"""Peter @ YOLNz3ZCNR"" bets 15",2026-02-05T03:34:58.100Z,177026249810000
"""Connor @ SgqM1BL9TF"" checks",2026-02-05T03:34:47.538Z,177026248753800
"Turn: 6♦, J♦, 6♣ [3♣]",2026-02-05T03:34:35.126Z,177026247512600
"""Connor @ SgqM1BL9TF"" calls 21",2026-02-05T03:34:34.311Z,177026247431100
"""Cam @ -CWFnEN9Li"" calls 21",2026-02-05T03:34:31.744Z,177026247174400
"""grandpashortz @ b8EutyhaTC"" folds",2026-02-05T03:34:30.146Z,177026247014600
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-05T03:34:28.099Z,177026246809900
"""Megan @ YhjZMT3yjF"" calls 21",2026-02-05T03:34:21.921Z,177026246192100
"""Peter @ YOLNz3ZCNR"" raises to 21",2026-02-05T03:34:19.969Z,177026245996900
"""Connor @ SgqM1BL9TF"" calls 10",2026-02-05T03:34:12.487Z,177026245248700
"""Cam @ -CWFnEN9Li"" raises to 10",2026-02-05T03:34:05.461Z,177026244546100
"""grandpashortz @ b8EutyhaTC"" calls 6",2026-02-05T03:33:54.594Z,177026243459400
"""stoneman42069666 @ 2YpVmUeLk7"" calls 6",2026-02-05T03:33:52.117Z,177026243211700
"""Megan @ YhjZMT3yjF"" raises to 6",2026-02-05T03:33:49.683Z,177026242968300
"""Peter @ YOLNz3ZCNR"" bets 2",2026-02-05T03:33:43.974Z,177026242397400
"""Connor @ SgqM1BL9TF"" checks",2026-02-05T03:33:34.904Z,177026241490400
"Flop:  [6♦, J♦, 6♣]",2026-02-05T03:33:30.630Z,177026241063000
"""Peter @ YOLNz3ZCNR"" checks",2026-02-05T03:33:29.805Z,177026240980500
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:33:27.253Z,177026240725300
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:33:24.276Z,177026240427600
"The admin approved the player ""Will @ AVS4WBKGHg"" participation with a stack of 200.",2026-02-05T03:33:22.331Z,177026240233100
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:33:22.060Z,177026240206000
"The player ""Will @ AVS4WBKGHg"" requested a seat.",2026-02-05T03:33:20.985Z,177026240098500
"""stoneman42069666 @ 2YpVmUeLk7"" calls 2",2026-02-05T03:33:18.751Z,177026239875100
"""Megan @ YhjZMT3yjF"" calls 2",2026-02-05T03:33:15.861Z,177026239586100
"""Ian @ yrSbbM5VuT"" folds",2026-02-05T03:33:13.038Z,177026239303800
"""Peter @ YOLNz3ZCNR"" posts a big blind of 2",2026-02-05T03:33:09.351Z,177026238935111
"""Connor @ SgqM1BL9TF"" posts a small blind of 1",2026-02-05T03:33:09.351Z,177026238935110
"Your hand is 9♠, 2♣",2026-02-05T03:33:09.351Z,177026238935105
"Player stacks: #1 ""Connor @ SgqM1BL9TF"" (293) | #3 ""Peter @ YOLNz3ZCNR"" (201) | #5 ""Ian @ yrSbbM5VuT"" (99) | #6 ""Megan @ YhjZMT3yjF"" (195) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (157) | #9 ""grandpashortz @ b8EutyhaTC"" (631) | #10 ""Cam @ -CWFnEN9Li"" (424)",2026-02-05T03:33:09.351Z,177026238935102
"-- starting hand #15 (id: agrhakbzipix)  No Limit Texas Hold'em (dealer: ""Cam @ -CWFnEN9Li"") --",2026-02-05T03:33:09.351Z,177026238935101
"The player ""Will @ AVS4WBKGHg"" quits the game with a stack of 0.",2026-02-05T03:33:09.351Z,177026238935100
"""Ian @ yrSbbM5VuT"" shows a 5♦, 4♣.",2026-02-05T03:33:03.804Z,177026238380400
"-- ending hand #14 --",2026-02-05T03:33:02.813Z,177026238281301
"""grandpashortz @ b8EutyhaTC"" collected 251 from pot with Full House, 3's over 2's (combination: 2♠, 2♣, 3♣, 3♠, 3♥)",2026-02-05T03:33:02.813Z,177026238281300
"River: A♠, 3♠, 2♠, 3♥ [2♣]",2026-02-05T03:32:58.795Z,177026237879500
"""grandpashortz @ b8EutyhaTC"" shows a 3♣, 4♠.",2026-02-05T03:32:54.779Z,177026237477901
"""Will @ AVS4WBKGHg"" shows a A♥, Q♥.",2026-02-05T03:32:54.779Z,177026237477900
"""grandpashortz @ b8EutyhaTC"" calls 61",2026-02-05T03:32:53.952Z,177026237395200
"""Will @ AVS4WBKGHg"" bets 61 and go all in",2026-02-05T03:32:52.003Z,177026237200300
"Turn: A♠, 3♠, 2♠ [3♥]",2026-02-05T03:32:49.062Z,177026236906200
"""grandpashortz @ b8EutyhaTC"" calls 43",2026-02-05T03:32:48.212Z,177026236821200
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-05T03:32:36.242Z,177026235624200
"""Megan @ YhjZMT3yjF"" folds",2026-02-05T03:32:32.773Z,177026235277300
"""Will @ AVS4WBKGHg"" bets 43",2026-02-05T03:32:26.475Z,177026234647500
"Flop:  [A♠, 3♠, 2♠]",2026-02-05T03:32:22.646Z,177026234264600
"""Connor @ SgqM1BL9TF"" folds",2026-02-05T03:32:21.832Z,177026234183200
"""Cam @ -CWFnEN9Li"" folds",2026-02-05T03:32:20.928Z,177026234092800
"""grandpashortz @ b8EutyhaTC"" calls 10",2026-02-05T03:32:20.051Z,177026234005100
"""stoneman42069666 @ 2YpVmUeLk7"" calls 10",2026-02-05T03:32:19.154Z,177026233915400
"""Megan @ YhjZMT3yjF"" calls 10",2026-02-05T03:32:14.653Z,177026233465300
"""Ian @ yrSbbM5VuT"" folds",2026-02-05T03:32:13.169Z,177026233316900
"""Peter @ YOLNz3ZCNR"" folds",2026-02-05T03:32:09.384Z,177026232938400
"""Will @ AVS4WBKGHg"" raises to 10",2026-02-05T03:32:08.480Z,177026232848000
"""Connor @ SgqM1BL9TF"" posts a big blind of 2",2026-02-05T03:32:01.611Z,177026232161111
"""Cam @ -CWFnEN9Li"" posts a small blind of 1",2026-02-05T03:32:01.611Z,177026232161110
"Your hand is 5♦, 4♣",2026-02-05T03:32:01.611Z,177026232161105
"Player stacks: #1 ""Connor @ SgqM1BL9TF"" (295) | #2 ""Will @ AVS4WBKGHg"" (114) | #3 ""Peter @ YOLNz3ZCNR"" (201) | #5 ""Ian @ yrSbbM5VuT"" (99) | #6 ""Megan @ YhjZMT3yjF"" (205) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (167) | #9 ""grandpashortz @ b8EutyhaTC"" (494) | #10 ""Cam @ -CWFnEN9Li"" (425)",2026-02-05T03:32:01.611Z,177026232161101
"-- starting hand #14 (id: wmx4jtwakn0x)  No Limit Texas Hold'em (dealer: ""grandpashortz @ b8EutyhaTC"") --",2026-02-05T03:32:01.611Z,177026232161100
"""Peter @ YOLNz3ZCNR"" shows a Q♠.",2026-02-05T03:31:58.794Z,177026231879400
"-- ending hand #13 --",2026-02-05T03:31:55.097Z,177026231509702
"""grandpashortz @ b8EutyhaTC"" collected 8 from pot with Pair, 8's (combination: J♦, K♣, A♥, 8♦, 8♥)",2026-02-05T03:31:55.097Z,177026231509701
"""grandpashortz @ b8EutyhaTC"" shows a 8♦, J♦.",2026-02-05T03:31:55.097Z,177026231509700
"""Peter @ YOLNz3ZCNR"" checks",2026-02-05T03:31:54.259Z,177026231425900
"""Connor @ SgqM1BL9TF"" checks",2026-02-05T03:31:53.373Z,177026231337300
"""Cam @ -CWFnEN9Li"" checks",2026-02-05T03:31:52.454Z,177026231245400
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:31:51.527Z,177026231152700
"River: 3♦, 8♥, K♣, A♥ [9♣]",2026-02-05T03:31:46.939Z,177026230693900
"""Peter @ YOLNz3ZCNR"" checks",2026-02-05T03:31:46.135Z,177026230613500
"""Connor @ SgqM1BL9TF"" checks",2026-02-05T03:31:44.421Z,177026230442100
"""Cam @ -CWFnEN9Li"" checks",2026-02-05T03:31:43.502Z,177026230350200
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:31:42.599Z,177026230259900
"Turn: 3♦, 8♥, K♣ [A♥]",2026-02-05T03:31:37.637Z,177026229763700
"""Peter @ YOLNz3ZCNR"" checks",2026-02-05T03:31:36.834Z,177026229683400
"""Connor @ SgqM1BL9TF"" checks",2026-02-05T03:31:32.374Z,177026229237400
"""Cam @ -CWFnEN9Li"" checks",2026-02-05T03:31:27.562Z,177026228756200
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:31:26.679Z,177026228667900
"Flop:  [3♦, 8♥, K♣]",2026-02-05T03:31:07.966Z,177026226796600
"""Cam @ -CWFnEN9Li"" checks",2026-02-05T03:31:07.145Z,177026226714500
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:31:06.204Z,177026226620400
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-05T03:31:05.275Z,177026226527500
"""Megan @ YhjZMT3yjF"" folds",2026-02-05T03:31:03.980Z,177026226398000
"""Ian @ yrSbbM5VuT"" folds",2026-02-05T03:31:02.214Z,177026226221400
"""Peter @ YOLNz3ZCNR"" calls 2",2026-02-05T03:31:01.247Z,177026226124700
"""Will @ AVS4WBKGHg"" folds",2026-02-05T03:30:57.395Z,177026225739500
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:30:56.509Z,177026225650900
"""Cam @ -CWFnEN9Li"" posts a big blind of 2",2026-02-05T03:30:40.656Z,177026224065611
"""grandpashortz @ b8EutyhaTC"" posts a small blind of 1",2026-02-05T03:30:40.656Z,177026224065610
"Your hand is 9♥, 2♠",2026-02-05T03:30:40.656Z,177026224065605
"Player stacks: #1 ""Connor @ SgqM1BL9TF"" (297) | #2 ""Will @ AVS4WBKGHg"" (114) | #3 ""Peter @ YOLNz3ZCNR"" (203) | #5 ""Ian @ yrSbbM5VuT"" (99) | #6 ""Megan @ YhjZMT3yjF"" (205) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (167) | #9 ""grandpashortz @ b8EutyhaTC"" (488) | #10 ""Cam @ -CWFnEN9Li"" (427)",2026-02-05T03:30:40.656Z,177026224065601
"-- starting hand #13 (id: cltagyzhrrve)  No Limit Texas Hold'em (dealer: ""stoneman42069666 @ 2YpVmUeLk7"") --",2026-02-05T03:30:40.656Z,177026224065600
"-- ending hand #12 --",2026-02-05T03:30:34.621Z,177026223462104
"""Connor @ SgqM1BL9TF"" collected 110 from pot with Pair, K's (combination: 6♣, 9♠, 10♦, K♣, K♥)",2026-02-05T03:30:34.621Z,177026223462103
"""Connor @ SgqM1BL9TF"" shows a 6♣, K♣.",2026-02-05T03:30:34.621Z,177026223462102
"""Cam @ -CWFnEN9Li"" shows a 7♥, 7♦.",2026-02-05T03:30:34.621Z,177026223462101
"""stoneman42069666 @ 2YpVmUeLk7"" shows a 2♠, 2♦.",2026-02-05T03:30:34.621Z,177026223462100
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:30:33.780Z,177026223378000
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:30:32.346Z,177026223234600
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:30:31.200Z,177026223120000
"""stoneman42069666 @ 2YpVmUeLk7"" bets 2",2026-02-05T03:30:30.100Z,177026223010000
"River: 5♠, K♥, 9♠, 3♦ [10♦]",2026-02-05T03:30:27.117Z,177026222711700
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:30:26.301Z,177026222630100
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:30:24.494Z,177026222449400
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:30:23.578Z,177026222357800
"""stoneman42069666 @ 2YpVmUeLk7"" bets 2",2026-02-05T03:30:20.336Z,177026222033600
"Turn: 5♠, K♥, 9♠ [3♦]",2026-02-05T03:30:17.010Z,177026221701000
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:30:16.122Z,177026221612200
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:30:13.265Z,177026221326500
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:30:10.424Z,177026221042400
"""stoneman42069666 @ 2YpVmUeLk7"" bets 2",2026-02-05T03:30:08.391Z,177026220839100
"Flop:  [5♠, K♥, 9♠]",2026-02-05T03:29:58.972Z,177026219897200
"""grandpashortz @ b8EutyhaTC"" folds",2026-02-05T03:29:58.131Z,177026219813100
"""stoneman42069666 @ 2YpVmUeLk7"" calls 21",2026-02-05T03:29:57.221Z,177026219722100
"""Megan @ YhjZMT3yjF"" folds",2026-02-05T03:29:55.641Z,177026219564100
"""Ian @ yrSbbM5VuT"" folds",2026-02-05T03:29:54.317Z,177026219431700
"""Peter @ YOLNz3ZCNR"" folds",2026-02-05T03:29:53.381Z,177026219338100
"""Will @ AVS4WBKGHg"" calls 21",2026-02-05T03:29:52.483Z,177026219248300
"""Connor @ SgqM1BL9TF"" calls 21",2026-02-05T03:29:51.420Z,177026219142000
"""Cam @ -CWFnEN9Li"" raises to 21",2026-02-05T03:29:36.938Z,177026217693800
"""grandpashortz @ b8EutyhaTC"" posts a big blind of 2",2026-02-05T03:29:29.745Z,177026216974511
"""stoneman42069666 @ 2YpVmUeLk7"" posts a small blind of 1",2026-02-05T03:29:29.745Z,177026216974510
"Your hand is 5♦, 3♥",2026-02-05T03:29:29.745Z,177026216974505
"Player stacks: #1 ""Connor @ SgqM1BL9TF"" (214) | #2 ""Will @ AVS4WBKGHg"" (141) | #3 ""Peter @ YOLNz3ZCNR"" (203) | #5 ""Ian @ yrSbbM5VuT"" (99) | #6 ""Megan @ YhjZMT3yjF"" (205) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (194) | #9 ""grandpashortz @ b8EutyhaTC"" (490) | #10 ""Cam @ -CWFnEN9Li"" (454)",2026-02-05T03:29:29.745Z,177026216974501
"-- starting hand #12 (id: 99axwa10bmv1)  No Limit Texas Hold'em (dealer: ""Megan @ YhjZMT3yjF"") --",2026-02-05T03:29:29.745Z,177026216974500
"""stoneman42069666 @ 2YpVmUeLk7"" shows a 10♦, 5♦.",2026-02-05T03:29:28.233Z,177026216823300
"""Ian @ yrSbbM5VuT"" shows a K♦.",2026-02-05T03:29:26.456Z,177026216645600
"""Peter @ YOLNz3ZCNR"" shows a Q♣, J♠.",2026-02-05T03:29:25.267Z,177026216526700
"-- ending hand #11 --",2026-02-05T03:29:24.688Z,177026216468802
"""Ian @ yrSbbM5VuT"" collected 56 from pot",2026-02-05T03:29:24.688Z,177026216468801
"Uncalled bet of 24 returned to ""Ian @ yrSbbM5VuT""",2026-02-05T03:29:24.688Z,177026216468800
"""Peter @ YOLNz3ZCNR"" folds",2026-02-05T03:29:23.867Z,177026216386700
"""Cam @ -CWFnEN9Li"" folds",2026-02-05T03:29:03.687Z,177026214368700
"""Ian @ yrSbbM5VuT"" raises to 40",2026-02-05T03:29:02.781Z,177026214278100
"""Peter @ YOLNz3ZCNR"" raises to 16",2026-02-05T03:28:42.148Z,177026212214800
"""Cam @ -CWFnEN9Li"" calls 6",2026-02-05T03:28:31.622Z,177026211162200
"""grandpashortz @ b8EutyhaTC"" folds",2026-02-05T03:28:27.931Z,177026210793100
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-05T03:28:26.987Z,177026210698700
"""Ian @ yrSbbM5VuT"" raises to 6",2026-02-05T03:28:25.154Z,177026210515400
"""Peter @ YOLNz3ZCNR"" raises to 4",2026-02-05T03:28:20.613Z,177026210061300
"""Connor @ SgqM1BL9TF"" folds",2026-02-05T03:28:16.214Z,177026209621400
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:28:15.276Z,177026209527600
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:28:14.376Z,177026209437600
"""stoneman42069666 @ 2YpVmUeLk7"" calls 2",2026-02-05T03:28:12.835Z,177026209283500
"""Megan @ YhjZMT3yjF"" folds",2026-02-05T03:28:11.027Z,177026209102700
"""Ian @ yrSbbM5VuT"" bets 2",2026-02-05T03:28:08.081Z,177026208808100
"""Peter @ YOLNz3ZCNR"" checks",2026-02-05T03:28:05.360Z,177026208536000
"""Connor @ SgqM1BL9TF"" checks",2026-02-05T03:28:03.833Z,177026208383300
"""Cam @ -CWFnEN9Li"" checks",2026-02-05T03:28:02.922Z,177026208292200
"""grandpashortz @ b8EutyhaTC"" checks",2026-02-05T03:28:01.719Z,177026208171900
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-05T03:28:00.359Z,177026208035900
"""Megan @ YhjZMT3yjF"" checks",2026-02-05T03:27:57.893Z,177026207789300
"Flop:  [Q♦, K♠, K♣]",2026-02-05T03:27:53.458Z,177026207345800
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-05T03:27:52.650Z,177026207265000
"""Megan @ YhjZMT3yjF"" calls 2",2026-02-05T03:27:43.420Z,177026206342000
"""Ian @ yrSbbM5VuT"" calls 2",2026-02-05T03:27:41.845Z,177026206184500
"""Peter @ YOLNz3ZCNR"" calls 2",2026-02-05T03:27:35.184Z,177026205518400
"""Will @ AVS4WBKGHg"" folds",2026-02-05T03:27:34.249Z,177026205424900
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:27:33.363Z,177026205336300
"""Cam @ -CWFnEN9Li"" calls 2",2026-02-05T03:27:29.016Z,177026204901600
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:27:28.129Z,177026204812900
"""stoneman42069666 @ 2YpVmUeLk7"" posts a big blind of 2",2026-02-05T03:27:21.445Z,177026204144511
"""Megan @ YhjZMT3yjF"" posts a small blind of 1",2026-02-05T03:27:21.445Z,177026204144510
"Your hand is 10♠, K♦",2026-02-05T03:27:21.445Z,177026204144505
"Player stacks: #1 ""Connor @ SgqM1BL9TF"" (216) | #2 ""Will @ AVS4WBKGHg"" (141) | #3 ""Peter @ YOLNz3ZCNR"" (221) | #5 ""Ian @ yrSbbM5VuT"" (61) | #6 ""Megan @ YhjZMT3yjF"" (207) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (198) | #9 ""grandpashortz @ b8EutyhaTC"" (494) | #10 ""Cam @ -CWFnEN9Li"" (462)",2026-02-05T03:27:21.445Z,177026204144501
"-- starting hand #11 (id: gxh9u6tylzmh)  No Limit Texas Hold'em (dealer: ""Ian @ yrSbbM5VuT"") --",2026-02-05T03:27:21.445Z,177026204144500
"-- ending hand #10 --",2026-02-05T03:27:18.532Z,177026203853202
"""Megan @ YhjZMT3yjF"" collected 24 from pot",2026-02-05T03:27:18.532Z,177026203853201
"Uncalled bet of 10 returned to ""Megan @ YhjZMT3yjF""",2026-02-05T03:27:18.532Z,177026203853200
"""Will @ AVS4WBKGHg"" folds",2026-02-05T03:27:17.713Z,177026203771300
"""Megan @ YhjZMT3yjF"" bets 10",2026-02-05T03:27:16.516Z,177026203651600
"Turn: 6♠, 8♠, 6♣ [2♥]",2026-02-05T03:27:10.527Z,177026203052700
"""Ian @ yrSbbM5VuT"" folds",2026-02-05T03:27:09.709Z,177026202970900
"""Will @ AVS4WBKGHg"" calls 6",2026-02-05T03:27:08.827Z,177026202882700
"""Connor @ SgqM1BL9TF"" folds",2026-02-05T03:27:07.964Z,177026202796400
"""grandpashortz @ b8EutyhaTC"" folds",2026-02-05T03:27:04.031Z,177026202403100
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-05T03:27:00.803Z,177026202080300
"""Megan @ YhjZMT3yjF"" bets 6",2026-02-05T03:26:56.078Z,177026201607800
"""Ian @ yrSbbM5VuT"" checks",2026-02-05T03:26:51.817Z,177026201181700
"Flop:  [6♠, 8♠, 6♣]",2026-02-05T03:26:43.877Z,177026200387700
"""Megan @ YhjZMT3yjF"" checks",2026-02-05T03:26:43.046Z,177026200304600
"""Ian @ yrSbbM5VuT"" calls 2",2026-02-05T03:26:41.035Z,177026200103500
"""Peter @ YOLNz3ZCNR"" folds",2026-02-05T03:26:37.809Z,177026199780900
"""Will @ AVS4WBKGHg"" calls 2",2026-02-05T03:26:36.882Z,177026199688200
"""Connor @ SgqM1BL9TF"" calls 2",2026-02-05T03:26:35.883Z,177026199588300
"""Cam @ -CWFnEN9Li"" folds",2026-02-05T03:26:34.990Z,177026199499000
"""grandpashortz @ b8EutyhaTC"" calls 2",2026-02-05T03:26:34.069Z,177026199406900
"""stoneman42069666 @ 2YpVmUeLk7"" calls 2",2026-02-05T03:26:33.140Z,177026199314000
"""Megan @ YhjZMT3yjF"" posts a big blind of 2",2026-02-05T03:26:20.176Z,177026198017612
"""Ian @ yrSbbM5VuT"" posts a small blind of 1",2026-02-05T03:26:20.176Z,177026198017611
"Your hand is J♣, K♦",2026-02-05T03:26:20.176Z,177026198017606
"Player stacks: #1 ""Connor @ SgqM1BL9TF"" (218) | #2 ""Will @ AVS4WBKGHg"" (149) | #3 ""Peter @ YOLNz3ZCNR"" (221) | #5 ""Ian @ yrSbbM5VuT"" (63) | #6 ""Megan @ YhjZMT3yjF"" (191) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (200) | #9 ""grandpashortz @ b8EutyhaTC"" (496) | #10 ""Cam @ -CWFnEN9Li"" (462)",2026-02-05T03:26:20.176Z,177026198017602
"-- starting hand #10 (id: b5zvbzic9n6e)  No Limit Texas Hold'em (dealer: ""Peter @ YOLNz3ZCNR"") --",2026-02-05T03:26:20.176Z,177026198017601
"The player ""stoneman42069666 @ 2YpVmUeLk7"" joined the game with a stack of 200.",2026-02-05T03:26:20.176Z,177026198017600
"-- ending hand #9 --",2026-02-05T03:26:17.261Z,177026197726102
"""Connor @ SgqM1BL9TF"" collected 22 from pot",2026-02-05T03:26:17.261Z,177026197726101
"Uncalled bet of 21 returned to ""Connor @ SgqM1BL9TF""",2026-02-05T03:26:17.261Z,177026197726100
"""grandpashortz @ b8EutyhaTC"" folds",2026-02-05T03:26:16.457Z,177026197645700
